 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
378,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C2,28.719,138.008,130,148,3963.448,345021.000
379,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C2,28.719,139.988,132,150,4020.299,349970.000
380,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C2,28.719,137.390,130,148,3945.676,343474.000
381,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_14_C1,828.678,439.685,185,1907,364357.249,31717564.000
382,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C1,28.719,127.191,120,139,3652.778,317977.000
383,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C1,28.719,127.191,120,139,3652.778,317977.000
384,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C1,28.719,127.191,120,139,3652.778,317977.000
385,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C1,28.719,127.191,120,139,3652.778,317977.000
386,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_14_C2,828.678,191.102,150,347,158362.086,13785535.000
387,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C2,28.719,145.119,136,160,4167.650,362797.000
388,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C2,28.719,145.119,136,160,4167.650,362797.000
389,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C2,28.719,145.119,136,160,4167.650,362797.000
390,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_14_C2,28.719,145.119,136,160,4167.650,362797.000
391,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_15_C1,1465.398,379.941,159,1436,556764.782,48466780.000
392,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C1,28.719,116.212,112,125,3337.479,290530.000
393,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C1,28.719,112.941,109,121,3243.546,282353.000
394,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C1,28.719,116.445,112,124,3344.176,291113.000
395,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C1,28.719,120.308,114,134,3455.100,300769.000
396,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_15_C2,1465.398,220.365,149,936,322922.903,28110674.000
397,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C2,28.719,142.721,135,155,4098.782,356802.000
398,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C2,28.719,138.520,130,150,3978.129,346299.000
399,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C2,28.719,143.086,135,154,4109.271,357715.000
400,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_15_C2,28.719,143.219,136,165,4113.084,358047.000
401,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_16_C1,1446.892,368.259,157,1569,532830.600,46383292.000
402,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C1,28.719,114.798,111,123,3296.859,286994.000
403,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C1,28.719,116.337,111,135,3341.075,290843.000
404,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C1,28.719,116.682,111,130,3350.977,291705.000
405,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C1,28.719,121.203,115,133,3480.821,303008.000
406,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_16_C2,1446.892,275.334,159,975,398378.009,34679096.000
407,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C2,28.719,140.682,132,156,4040.230,351705.000
408,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C2,28.719,141.523,134,158,4064.377,353807.000
409,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C2,28.719,140.432,132,154,4033.062,351081.000
410,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_16_C2,28.719,144.759,136,158,4157.312,361897.000
411,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_17_C1,1582.548,390.971,134,1634,618730.731,53860961.000
412,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C1,28.719,115.103,111,122,3305.624,287757.000
413,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C1,28.719,116.931,112,125,3358.122,292327.000
414,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C1,28.719,113.916,110,121,3271.529,284789.000
415,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C1,28.719,115.872,111,133,3327.715,289680.000
416,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_17_C2,1582.548,233.827,146,1245,370043.083,32212520.000
417,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C2,28.719,145.435,136,160,4176.726,363587.000
418,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C2,28.719,145.374,136,159,4174.979,363435.000
419,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C2,28.719,141.646,134,156,4067.915,354115.000
420,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_17_C2,28.719,141.116,134,154,4052.683,352789.000
421,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_18_C1,1539.895,379.994,154,1837,585151.472,50937862.000
422,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C1,28.719,116.914,112,125,3357.640,292285.000
423,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C1,28.719,114.709,111,122,3294.320,286773.000
424,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C1,28.719,114.285,111,121,3282.144,285713.000
425,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C1,28.719,117.496,112,129,3374.354,293740.000
426,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_18_C2,1539.895,226.179,152,1067,348291.295,30319011.000
427,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C2,28.719,141.447,133,154,4062.206,353618.000
428,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C2,28.719,139.095,131,153,3994.659,347738.000
429,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_18_C2,28.719,137.788,131,151,3957.118,344470.000
